,tweet_created_at,tweet_full_text,sentiment,probability
129,Fri Sep 07 16:06:58 +0000 2018,"@aseeger3 @TeedIsMe @jillosophy @FredMer39027021 @jimbo_always @LibturdSmasher @SCBelle6 @GeanineC @David_MagaUSA @Freed0mFirst @NaceBeth @fightinirish109 @dybarb @youlosenordys @RealBiddle @WillOfThePeopl5 @AmericanLaoch @Dr_Kaco @KevinMarriageDr @ElderLansing @byteflyer @Baby___Del @Satchalistic1 @Mongo444444 @The2ndA @J_MAGA @willthomas_80 @BillNJenGreen15 @mericusnation @Patriotmom2one @raypjrone @AshleyW838 @MakeNEGrrAgain @clintonhill889 @SandySega @BlackfootJon2 @imf_hunt @isis_ghost @TheUKDude1 @Briteeye777 @Red_Baron63 @Smhulk1 @Tallie14211271 @RokkerFiveOne @RealCharlesMoon @EasyGoLance @sherryteal3 @pattyann2358 It did no good. See the trouble that #ColinKaepernick started with his #TakeAKnee BS. People want to praise him and diss those who aren't. There are better ways to protest than to disrespect the nation.
#Nike #NikeBoycott #BoycottNike #NikeAd #JustDoIt #NFL #Kaepernick",neutral,0.5885685034861308
130,Fri Sep 07 16:06:56 +0000 2018,"I’m gonna start buying Sneakers #Nike #JustDoIt @ Kansas City, Missouri https://t.co/589CoiMuLb",neutral,0.640213585122957
131,Fri Sep 07 16:06:49 +0000 2018,"200 smoooooooth writing/drawing pages are calling your name - have you ordered your custom, handcrafted journal?

👑 https://t.co/dioZH3nSRk 👑

#FridayFeeling #FridayMotivation #Handcrafted #Custom #Journal #EtsySeller #Writer #JustDoIt #GiftIdea #Birthday #BackToSchool #Support https://t.co/Q2Cb9jWZzh",positive,0.5812000916374956
132,Fri Sep 07 16:06:47 +0000 2018,Let’s go team. Love continues to win. ❤️ ⁦@Kaepernick7⁩ #JustDoIt  https://t.co/DoKBrQpxyM https://t.co/gH4oL9ncOS,positive,0.7794249861647803
133,Fri Sep 07 16:06:46 +0000 2018,This campaign is BRILLIANT! Read about it. Your card will ONLY be charged IF @SenatorCollins votes to confirm Kavanaugh. $20.20 is a small price to pay to right this potential wrong. #JustDoIt https://t.co/AhfvnTwitD,negative,0.5969066988458125
134,Fri Sep 07 16:06:20 +0000 2018,".When you feel compelled to #TakeAKnee - drown out theDog whistles @realDonaldTrump; #FOCUS making sure you’re on theRightSide of theTrack &amp; #JustDoIt @Nike &amp; @NFL

Let NOT theBlood, sweat &amp; tears of your ancestry B put2SHAME nor let it B a labor N vain for it is a labor of #LOVE",negative,0.6034585564218286
135,Fri Sep 07 16:06:15 +0000 2018,@realDonaldTrump Obviously Nike is thinking. It is brilliant. Unlike yourself who is incable of a thought or understanding what taking a knee means. AMERICANS LOVE #NIKE #justdoit,positive,0.5877802947825621
136,Fri Sep 07 16:06:13 +0000 2018,Yust do it!! #NikeAd #MexicanProblems #Latino #Nike #Kaepernick #JustDoIt #Immigration #BorderPatrol https://t.co/3sEtEkQiM6,neutral,0.600982265632457
137,Fri Sep 07 16:05:59 +0000 2018,"@realDonaldTrump Russia really could care how you talk. That's why you were handed the election. In fact the less you tweet-speak the better.
BTW- have you watched the movie: #AllThePresidentsMen lately? #JustDoIt",negative,0.6494924515675639
138,Fri Sep 07 16:05:49 +0000 2018,"@realDonaldTrump THEY ARE thinking about the GREATNESS in EVERY SINGLE ONE! Something that YOU are incapable of comprehending!
Too bad!
#JustDoIt 
👊💙🇺🇸💙👊🦋",negative,0.6836537541970564
139,Fri Sep 07 16:05:42 +0000 2018,Adopt a homeless pet. Even if it means sacrificing every shoe. #JustDoIt #AdoptDontShop https://t.co/pJ3bKceb2X,negative,0.6105424770948771
140,Fri Sep 07 16:05:40 +0000 2018,"Still got my white &amp; navy blue ones in the basement, okay! Lmfao #Nike #JustDoIt https://t.co/gkbl3qHKBm",neutral,0.6169716921111588
141,Fri Sep 07 16:05:37 +0000 2018,This was from 5 years ago! But works so well today lol #nike #justdoit https://t.co/YbP7BtJfeR,positive,0.6232807912190573
142,Fri Sep 07 16:05:18 +0000 2018,😂😂😂😂 #JustDoIt #nba if you can't beat them. Join them. https://t.co/1raBZy8sTV,positive,0.5972683977987323
143,Fri Sep 07 16:05:16 +0000 2018,Locked to #99Jamz @99JAMZ wi dhat babi @djhercules15 #JustDoIt,neutral,0.6150832937197067
144,Fri Sep 07 16:05:08 +0000 2018,"#Dream #Crazy is the #BrandNew #marketing #campaign from @Nike 

The #video brings the #message ""Don't ask if your dreams are crazy. Ask if they're crazy enough.""
#justDoIt #Sports #Nike #Brand #Ad #TV #Advert #Digital #Sport #Inspire #YouCanDoIt #DreamBig
https://t.co/Ast9dPiV9s",neutral,0.593265605178933
145,Fri Sep 07 16:04:56 +0000 2018,So I am watching golf and @Nike has some unemployed wannabe walking around talking. #JustDoIt #NeededAJob,neutral,0.6010956270578421
146,Fri Sep 07 16:04:39 +0000 2018,"#JustDoIt

Wow guys 😭😭😭😭 https://t.co/pmb6qZAw4u",neutral,0.6356354410606986
147,Fri Sep 07 16:04:35 +0000 2018,"Next footie boots would be Nike
It's about time too...

That's what advertisement does to ya

#JustDoIt",positive,0.5831157587466029
148,Fri Sep 07 16:04:32 +0000 2018,#JustDoIt #TakeAKnee — at Nike Clearance Store https://t.co/hjCtsQx3LK,neutral,0.6933753271518318
149,Fri Sep 07 16:04:31 +0000 2018,#Justdoit #Onejob streaming everywhere 😂 @ImalilTcup https://t.co/zklDkZBP4e,neutral,0.6877062102753833
150,Fri Sep 07 16:04:24 +0000 2018,✔ JUST DO IT #JustDoIt 😂😂 https://t.co/yk1kDdPcUw,positive,0.6011500877412135
151,Fri Sep 07 16:04:22 +0000 2018,"Greatness requires sacrifice
#savage #sacrafice #justdoit✔️ https://t.co/U3gYg06P4h",positive,0.8978185449699017
152,Fri Sep 07 16:04:09 +0000 2018,"#IStandWithICE @ICEgov #JustDoIt #BringItOn #MAGA
#AmericaFirst #IllegalAliens are CRIMINALS 
#BuildThatWallNow #BuildTheWall #SecureOurBorders #BorderPatrol #WaitYourTurn Vote RED! #KAG https://t.co/dBqxTEl0Gz",neutral,0.6469686451497585
153,Fri Sep 07 16:04:08 +0000 2018,"Hey @FastCompany check this one out!  

We had to (just) do it. #picasso #nike #homage #branding #artistquotes #justdoit #artiseverywhere #relaxitsjustart #jointheculture #reddotculture https://t.co/7JdToiOqUc",neutral,0.6219030918921189
154,Fri Sep 07 16:04:03 +0000 2018,@realDonaldTrump IMPEACH!! #JustDoIt,neutral,0.6027330219465751
155,Fri Sep 07 16:03:51 +0000 2018,"Nike should have put @realDonaldTrump on the ad. Then I would not be boycotting Nike.#BoycottNike
#JustDoIt
https://t.co/YrAaaOzvXd",neutral,0.6126593120599166
156,Fri Sep 07 16:03:48 +0000 2018,"@WorlMedia They won't be missed
😂😂😂

#JustDoIt",negative,0.728068280295493
157,Fri Sep 07 16:03:26 +0000 2018,"Never stop moving. 

Don’t ask if your dreams are crazy. Ask if they’re crazy enough.

""Believe in something. Even if it means sacrificing everything.""

 #justdoit #dreamer #nike #nrc… https://t.co/Og1tMQtG7k",negative,0.6401859694647044
158,Fri Sep 07 16:03:07 +0000 2018,Seems to be the thing to be posting Black and White portraits. Gotta stand for something. You can’t drink all day if you don’t start in the morning. #justdoit https://t.co/KxKdno16Zk,neutral,0.5789688318526994
159,Fri Sep 07 16:02:58 +0000 2018,I’m sure @ImChelseaGreen will have her spot in a @WWE ring soon after listening to #EandCPodCastofAwesomeness I’m even more inspired by her will to #JustDoIt this woman is amazing 🙌🏽🙌🏽🙌🏽🙌🏽🙌🏽❤️❤️❤️❤️❤️❤️Day1 fan riding with @ImChelseaGreen all the way,positive,0.7550763278934288
160,Fri Sep 07 16:02:53 +0000 2018,"@Nike #justdoit #Nike #Dallas if you are going to climb, climb as high as you can! Peace all! https://t.co/zdjuiDxWDy",neutral,0.6029711982332732
161,Fri Sep 07 16:02:53 +0000 2018,"Ppl really think @nike cares if you stop buying? Trust and believe more ppl will buy nike, I know I bought two Nike products just this week. And I will buy more next week. #justdoit #fortheidoits",negative,0.5894441759330549
162,Fri Sep 07 16:02:52 +0000 2018,"NFL legend Peyton Manning tells Joe Rogan ""Beer Pot and Pizza""  #justdoit  NFL fist beating women. https://t.co/BU3ySfIyMq",neutral,0.6175828540032394
163,Fri Sep 07 16:02:41 +0000 2018,"Don't ask if your dreams are crazy
Ask
If they are crazy enough!

#IsupportKap
#JustDoIt https://t.co/EH5q9TV9YF",negative,0.6107740999954798
164,Fri Sep 07 16:02:34 +0000 2018,"Calling a dream: “Crazy”. It’s not an insult, it’s a compliment. #JustDoIt",negative,0.7321359621545189
165,Fri Sep 07 16:02:31 +0000 2018,"... bring attention to their plight.
This is why I fully support Nike, and will be buying even more of their products. I get it, and so do millions of young people. I stand with them on the right side of history. 3/3  #ReasonOverIdeology #justdoit #Nike",negative,0.6446468696675578
166,Fri Sep 07 16:02:13 +0000 2018,"@realDonaldTrump That they were going to be on the right side of history. 

Loving my new Nikes, btw.

#justdoit",positive,0.6401695636669033
167,Fri Sep 07 16:01:37 +0000 2018,The opposite of racism that you continue to demonstrate everyday. Thank you @Nike #JustDoIt https://t.co/nybIZ4N7Yb,positive,0.6646074710807431
168,Fri Sep 07 16:01:35 +0000 2018,Kneel for what you believe in. #justdoit #believeinsomethingevenifitmeanssacrificingeverything #Nike #signofrespect #blacklivesmatter #yourprivilegeisshowing #checkyourprivilege #hike… https://t.co/GnNwjUHJgo,positive,0.6199002252456934
169,Fri Sep 07 16:01:32 +0000 2018,"You've sacrificed enough 😭
#JustDoIt https://t.co/x3dzbTrJRA",neutral,0.6449481022106124
170,Fri Sep 07 16:01:32 +0000 2018,"What topics will be coming up on episode 86 you ask? @Kaepernick7 &amp; the #Nike #JustDoIt campaign, his collusion case, @52Mack_ being traded, @LeVeonBell holding out, &amp; our (VERY) early #SBLIII predictions! All coming in less than 24 hours! #PodernFamily @Podcast_Genie @PodcastHQ",positive,0.6198152777232068
171,Fri Sep 07 16:01:30 +0000 2018,"#Dream #Crazy is the #BrandNew #marketing #campaign from @Nike.

The #video brings the #message ""Don't ask if your dreams are crazy. Ask if they're crazy enough.""
#justDoIt #Sports #Nike #Brand #Ad #TV #Advert #Digital #Sport #Inspire #YouCanDoIt #DreamBig
https://t.co/SnkZNjDrU1",neutral,0.593265605178933
172,Fri Sep 07 16:01:21 +0000 2018,“Effort is grossly underrated.” @garyvee #effort #work #justdoit,neutral,0.6152851553321712
173,Fri Sep 07 16:01:08 +0000 2018,Hey @Nike : How about you spend less millions in advertising and paying extra millions to athletes that are already millionaires to “support their cause” and u start paying better and give better conditions to your factory workers in Asia. #JustDoIt #yoAquiPendandoEnVozAlta,neutral,0.5777113089711168
174,Fri Sep 07 16:01:02 +0000 2018,"When you order a veggie bowl and the food preparer asks...""what kinda meat you want on it"" #Nevermind#IWalkedOut #JustDoIt https://t.co/VjGuvIDY3a",neutral,0.6119499885255214
175,Fri Sep 07 16:00:52 +0000 2018,Tae has been slayyyyying Queen NICKI's hair!! @NICKIMINAJ #JUSTDOIT,neutral,0.655661642058958
176,Fri Sep 07 16:00:41 +0000 2018,Just do it! ✔️ #Tiggz the album@streaming everywhere go get that! #nike #kap #Tiggz #Tiggzthealbum #everywhere #justdoit https://t.co/g1LIutZPe5,neutral,0.5887158373591366
177,Fri Sep 07 16:00:24 +0000 2018,People keep talking about going to get #Nike stuff or having to find their pair of kicks. Like bro that’s all we been wearing since birth it’s 95% of my wardrobe already 🤷🏽‍♀️🤷🏾‍♂️ lol so I’ll say welcome to the family! #JustDoIt @Nike https://t.co/tZzXRfvOKK,neutral,0.591684414980117
178,Fri Sep 07 16:00:16 +0000 2018,"#BREAKING

Walter Reed Army Hospital
Changes It's Name To

TITS - R - US

#MakingWomenLookLikeStormy
Since 2018

#MedicareForAll
#Trump
#TheResistance
#Veterans
#JustDoIt

https://t.co/49hezDKSnP",neutral,0.5989048563727705
179,Fri Sep 07 16:00:10 +0000 2018,What color friends you think I’m with 🤣😂😂🤣🤣😂 #JustDoit #WearingMyNikes #ShootEmUp @ Elm Fork Shooting Sports https://t.co/fsOJNyCOt1,neutral,0.6800920841563949
180,Fri Sep 07 16:00:07 +0000 2018,@marcelluswiley I don't text them privately I post them. What.  #JustDoIt,negative,0.6424178565917729
181,Fri Sep 07 15:59:46 +0000 2018,"Friday Morning Running....sun, music, road and freedom. #justdoit #fitbit #beats #running https://t.co/cRpxDoHdCT https://t.co/yCsPw9wCl9",positive,0.6420531287306538
182,Fri Sep 07 15:59:35 +0000 2018,"there is #collusion
no problems, only #solutions
#justdoit 
rest in #peace old man! @ Woodstock's Pizza SDSU https://t.co/AazE0tVG5V",neutral,0.5907985563853686
183,Fri Sep 07 15:59:06 +0000 2018,"President, Sweet Men Association. 😎

@falzthebahdguy we still dey look your application. 😋

@dr_alams  @kelvinalaneme

#sweetmen #writer #songwriter #musicianlife #recordlabel #recordingartist #afrobeats #justdoit #alaafrica #alaafricamusic #liveforever #album #nobadsongsever https://t.co/zy6lGt7nfZ",positive,0.6329948032182111
184,Fri Sep 07 15:59:05 +0000 2018,"@Nike supports Muslim athletes.
@Nike supports Black athletes.
@Nike supports physically challenged athletes.
@Nike supports LGBTQIA athletes.
I support @Nike  
#JustDoIt https://t.co/6EVg8gmSYI",positive,0.5992472311696085
185,Fri Sep 07 15:58:43 +0000 2018,"Nailed it! well done @Nike   
#JustDoIt 
https://t.co/n2WB9i343n",positive,0.6484016541531282
186,Fri Sep 07 15:58:40 +0000 2018,"@SenKamalaHarris @CoryBooker @SenFeinstein 
For America and Americans, #JustDoIt https://t.co/f6aqU8bKQl",neutral,0.6473352093701191
187,Fri Sep 07 15:58:38 +0000 2018,"Actually, I’d rather you just not tell me and #justdoit",negative,0.7368743494682625
188,Fri Sep 07 15:58:08 +0000 2018,"@RobMacD22607147 @realDonaldTrump Um, you have this all wrong.  NO Patriotic person is for @realDonaldTrump. @TheDemocrats understand that speaking against injustice is patriotic.  I love our flag and our National Anthem, that is why I kneel.  We have to make sure that what they stand for is upheld.  #JustDoIt",negative,0.6304445588024956
189,Fri Sep 07 15:57:59 +0000 2018,@MJain_TD @jmcollins1515 ...and here’s the “behind the scenes” view of the above.  @MJain_TD giving new meaning to #justdoit https://t.co/cSR7j9HI2K,neutral,0.685512486719766
190,Fri Sep 07 15:57:50 +0000 2018,"#justdoit post showing who's the real #hero 
Love the #american #military 
Pray for those who play hero. https://t.co/5NC9jXBbZA",positive,0.635286375569137
191,Fri Sep 07 15:57:43 +0000 2018,"PUT YOUR NIKES ON, KIDS! WE'VE GOT DOORS TO KNOCK! #TeamAbrams #JustDoIt #allthedamndoors https://t.co/qzpHYBGRkh",neutral,0.625718227527012
192,Fri Sep 07 15:57:09 +0000 2018,@DJFreshSA We need #JustDoIt,neutral,0.6302143274210641
193,Fri Sep 07 15:56:52 +0000 2018,"@Kaepernick7 speaking at @Nike World Headquarters yesterday. My wife was front row. 😎

#JustDoIt #Nike #BelieveInSomething https://t.co/xGhqK7ujnd",neutral,0.6241554603480378
194,Fri Sep 07 15:56:35 +0000 2018,It’s only crazy until you do it.  🙏🏼#JustDoIt https://t.co/9LbDEqS7Eb,positive,0.6206782062575289
195,Fri Sep 07 15:56:28 +0000 2018,"Just Dance.
.
.
.
.
.
.
.
#justdoit #justdance #dancelife #dancepiration #inspiration #danceanyway #dance #balletlife #ballet #bunhead #jazzdance #tapdance #hiphopdance #danceimprov #dancemood #choreo #choreography #nolimits #nofear #fearless #dancemore #dancenow https://t.co/NYfcqzH9KR",positive,0.639648540819887
196,Fri Sep 07 15:56:26 +0000 2018,Same shit u was thinking when u tried to make America great again #justdoit 🙄impeach this nigga already https://t.co/MlMLrydbrM,negative,0.6391392536553625
197,Fri Sep 07 15:56:03 +0000 2018,"September 19th, “Interest Free”.

#NewMusic #FridayMotivation #JustDoIt #Album #Westcoast #NYC #Vancouver https://t.co/D4cIM3PDdj",neutral,0.6817169558023026
198,Fri Sep 07 15:55:58 +0000 2018,"@RealJamesWoods Boycott @SUBWAY !!!

#JustDoIt ✔",neutral,0.6597114782554727
199,Fri Sep 07 15:55:52 +0000 2018,"“Omg woo me. I just loved being wooed.” — Me

 #FridayFeeling #bigfacts #JustDoIt #UAPB21 #RETWEEET #share #ListenBetter #quote #PureGoals #TeamFollowback #WaitOnIt #uapb21 #naturalwoman #afro https://t.co/lxtMB6MWbY",positive,0.6460036455056829
200,Fri Sep 07 15:55:51 +0000 2018,"Have PASSION in what U love...
#JustDoIt
#BrandJobba 
#BasketballNeverDies
#ItsJustDifferent @ Chicago, Illinois https://t.co/FaCGuRVIup",positive,0.7430758307846289
201,Fri Sep 07 15:55:36 +0000 2018,Deep #justdoit #shouldbeinjail https://t.co/DBWArHxjGK,neutral,0.6891031885901512
202,Fri Sep 07 15:55:31 +0000 2018,"Doing something I love, for the people that I love, in clothes that I love 🙃✊🙏 🛑 #MediaLee #WDBR #CRG #SHSTrack #NikeHeadToToe #JustDoIt #DoItForKaep https://t.co/CnxRg84c2K",positive,0.9475508323723747
203,Fri Sep 07 15:55:27 +0000 2018,@realDonaldTrump Mr. PRESIDENT.. they do not hire POLICE department people without giving them a lie detector test.. #JustDoIt please .. we the people need you safe.. #Amen #MAGA,negative,0.6697161199589996
204,Fri Sep 07 15:55:17 +0000 2018,"We should be calling all others who benefit from our dollars and ask them to make clear where they stand. #justdoit

This is what we say... Our economic buying power should impact a company's decisions. So why the complaints. https://t.co/cxlpA2kMwt",neutral,0.601966230414139
